avgDeathsPerYear,TARGET_deathRate,medIncome,popEst2015,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctBachDeg18_24,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,BirthRate
180,181.5,84686,111413,8.6,36.3,2.79,53.9,12.5,9.5,17.6,63.4,4.8,5.419453329
64,216.5,38376,25768,25.5,37,2.26,32.3,12.6,1.2,9.1,,8.2,5.312389693
111,161.9,54836,37512,11.7,49,2.3,54,16.1,15.9,18.2,55.8,6.7,3.328451604
320,181,54606,149585,13.8,40.4,2.5,49.4,18,8.5,12.3,56.5,8.5,5.93936457
221,204.3,51927,102370,16.9,35.5,2.62,44.7,8.6,10.1,16.3,59,8.8,5.35618844
164,186.8,55691,51540,11.9,49.1,2.45,50.7,13.7,10.2,18.8,53.1,9.9,5.625635809
1419,226,41895,621849,23.3,34.6,2.47,26.6,17,12.3,15.3,53.8,13.1,5.449538255
685,163,64150,214333,8.9,51.3,2.24,53.2,11.5,10.9,23,55.8,7,3.521180903
313,157,49890,127828,13,45.8,2.22,45.6,13.5,9.3,17.8,57.4,8.9,4.573604784
24,189.6,53244,11721,14,34.8,2.86,50,20.9,2.6,7.9,55.4,4.4,7.0703125
78,158,55139,34765,15,42,2.68,48.3,11.9,3.1,15.4,51.9,5.1,5.054495913
243,139.1,37935,269721,32.3,28.3,3.73,46.6,20.8,4.3,11.9,54.3,6,6.921416298
83,173.1,44110,41486,16.8,37.3,2.77,49.5,16.7,5.3,9.5,58.9,6.6,5.69874932
14,193.7,52548,5657,12,39,2.42,63.9,10.3,5.4,13.4,62.2,3.9,7.705934455
261,184.8,43379,131705,19.3,34,2.45,45,7.9,5.6,14.4,52.4,6.1,6.108318631
30,181.5,39377,13027,15.8,37.6,2.41,48.8,18.7,3.1,13.1,57.6,7.5,6.288032454
35,167.3,29782,21903,38.8,32.3,3.51,44.3,24.7,0.5,6.4,31.7,11.5,4.799131379
74,152.8,62752,47520,11,40.4,2.9,56,17.6,4.3,13.5,,5.8,5.291214215
13,182.9,55493,8005,13.5,33,2.84,55.5,22.6,4.8,9.3,58.5,2.5,7.146724418
113,180,59904,62953,10,39.3,2.86,57.1,17.7,6.5,12.4,57.5,7.5,7.013024188
122,167.6,42753,43356,15.4,48.2,2.57,55.4,15.7,3.8,12.2,45,8.9,6.943899568
12,158.8,60738,8546,11.4,34.1,3.01,62.2,17,8.4,10.6,61.2,8.1,5.57582074
51,191.1,41872,18270,16.4,41.9,2.54,58.1,26,5.3,11.7,57.5,5.6,6.038978864
13,112.5,33291,14374,32.6,29.2,3.16,52.3,31.1,0,5.3,52.1,12.2,9.67556704
15,126.3,26336,12235,31,30.5,3.26,40.2,19,0,7,48.6,12.2,4.962779156
11,168.7,50818,6354,9.8,33,2.84,60.8,33.8,1.5,14,62.8,3.8,12.66766021
62,137.3,56313,52097,11.6,32,3.08,63.7,15.1,3.9,15.1,59.8,6.3,8.779499824
80,104.1,51735,120783,14.2,25,3.19,56.1,5.4,8.7,23.9,,5.5,7.221172023
38,155.9,47340,20479,15.7,35.1,2.61,54.3,9.7,2.6,10.7,57.8,7.4,8.165882856
268,119.3,70797,336043,7.2,30.2,3.29,61.4,14.2,4.7,24.1,65.5,4.2,7.253229221
25,155.5,61976,20862,11.6,30.2,2.94,65,25.7,1.5,11,57.3,5.2,10.01338091
13,113.2,49709,10370,12.9,34.5,3.02,61.9,10.9,4,9.7,54.1,5.7,7.28003573
8,105.4,45666,5009,12.2,39.6,2.75,59.9,30.7,0.9,13.2,50.5,8.6,3.098290598
19,179.8,43344,9516,15,39.1,2.44,46.3,17.3,0.4,17.4,63.5,7.1,2.808716707
48,131.1,43615,48368,22.1,28.1,3.07,54.2,14.9,3.5,18.7,56.3,10.5,9.572250479
12,136.9,55204,10594,11.4,30,3.29,59.4,18.4,7.8,11.5,61.7,3.8,6.440382942
14,129,48456,7131,11.8,43.6,2.55,55.9,12.4,5.9,15.5,55.7,7,4.954367666
19,131.6,52623,12645,12.9,34.9,2.98,62.7,15.8,3.6,15.4,60.2,4.3,8.884297521
11,138.7,82597,11065,4.6,32.3,3.4,69.2,7.1,7.7,24.8,,6,6.102877071
4,166.4,56772,2311,10.3,34.7,3.57,62.4,34.8,2.3,15.2,46.2,6.2,7.99086758
1056,130.9,62536,1107314,11.9,31.8,3.03,52.1,14.1,7.7,20.8,66.9,5.8,6.633919132
16,123.9,40590,15772,29.2,30.6,3.75,44.4,30.5,1.6,11.2,46.7,8.4,4.937906564
39,156.7,44644,28778,17.1,30.5,0.0313,54,15.2,3.1,12.7,47,8.3,5.587610082
35,154.2,48622,20984,12.1,34.1,2.9,59.6,22.8,3.9,10.2,55.5,5.9,9.947524527
32,123.6,92560,39633,6.8,38.2,2.75,63.2,15.3,14.8,30.6,70.8,3.2,4.14207772
59,146.7,64193,62952,8.1,30.7,3.25,59.4,16.7,2.3,16.8,62.8,7.1,6.916426513
35,133.2,65489,37928,9.6,29.7,3.22,57.2,15.6,4.6,11.8,61.7,5.1,9.686539644
361,120.4,60957,575205,12.6,24.4,3.62,58.8,9.9,7.6,25.8,,5.5,8.614426925
20,114.5,65207,29161,7.1,33,3.27,59.1,12.1,4.7,22.5,66.2,4.7,3.613892365
223,124.8,50169,155602,12.9,34.6,2.99,59.4,12.8,4.1,17,52.5,7.7,6.593968853
4,129.3,42366,2692,14.1,40.3,2.74,67.3,24.4,0,17.1,61.2,2.1,11.13360324
275,134.2,59293,243645,12.3,31.8,2.94,54.5,14.1,2.9,15.9,,6.3,7.55683473
76,173.3,59089,37035,9.5,42.8,2.38,50.3,6,9.2,20.5,63.2,5.8,4.669664476
100,176.1,44674,36317,14.4,46.1,2.25,51.3,10.7,5.5,21.5,59.3,5.7,3.885024281
76,184.3,45029,30780,13.9,43.1,2.43,49.5,12.1,7.9,16,58,7.2,3.307540586
252,159,61908,161382,11,36.3,2.36,46,6.5,15.9,29.6,67,5,4.180500351
17,171.3,35570,6163,19.6,48.8,2.29,53.9,18.6,9.4,10.7,,9.4,4.942339374
95,187.8,59184,48799,9.1,39.9,2.57,53.4,12,13.7,15.4,66.2,4.9,4.602473498
16,206.1,60081,6861,9.1,47.1,2.34,59.8,11.9,14.5,20.4,63.2,7.4,3.969883641
48,173.7,49142,25235,12.6,40.5,2.39,49.1,9.3,11,24.3,64.6,4.3,3.897685749
63,175.5,53025,28899,12.8,45,2.32,54.4,12.7,7.5,18.1,,4.5,4.652301665
66,172,42089,27100,16.2,44.8,2.35,51.6,15.4,5.6,14.4,54.5,5.6,4.689807976
150,178.8,44888,59736,13.5,45.5,2.29,49.4,9.1,11.9,18.1,59.3,6.6,4.093296262
123,165.8,58673,58612,11,43.2,2.32,49.5,9.4,9,23.2,65,4.8,2.874885005
112,183.7,49616,43386,12.9,45.8,2.21,50.7,11.9,8.3,20.2,60.9,6.8,3.546703589
133,160.4,51513,55737,12.1,46.8,2.25,53.4,17.1,10.8,19.8,60.7,5.1,4.807193498
106,216.2,38390,32973,19.4,45.3,2.29,52.6,26.6,12.9,11,53.1,6.8,4.349749336
174,143.8,67083,105703,9.1,38.6,2.45,51,4.5,13.8,25.4,57.6,3.8,5.043113678
50,189.5,45454,15677,15.8,47.2,2.33,54.2,22.3,5.7,9.9,49.2,5.1,8.070065687
35,216.5,51738,12903,12.9,45.8,2.68,57.5,12.2,5.8,11.4,55.1,5,6.59515296
81,183.9,43998,31914,13.7,43.6,0.0248,50.1,9.5,8,12.2,,6.6,5.278870946
36,178.9,44397,15414,15.1,42.3,2.55,54.3,10.8,5.8,10.1,53.3,6.6,4.406073236
224,136.5,107143,229164,8.5,33.9,2.24,42.9,7.9,51.8,34.5,74.4,3.7,5.34181797
163,167.1,57808,74314,9.8,44.2,2.5,57.3,16.2,2.8,14.7,56.2,4.7,5.594450511
14,173,43852,4470,11.5,48.3,2.1,55.1,5.7,0.9,12.6,60.7,6,8.043694141
20,220.5,42624,6561,14.1,44.8,2.19,53.5,20,2,10.6,43.8,8.7,5.213270142
68,148.7,63646,33347,7.8,46.4,2.55,61.4,17.7,12.1,17.7,59.9,4.6,3.635817308
39,165.3,37344,16698,21.9,41.7,2.51,38.6,21,4.2,7.5,46,10.5,4.689366786
56,175.8,32083,22776,23.2,45.5,2.37,51.6,11.8,10.4,6.7,35.9,10.6,6.462372316
39,191.8,38731,17032,22.8,42.2,0.0268,43.5,14.4,5,7.6,45.6,11.2,3.636938646
115,160.1,46663,55086,14.5,42.4,2.5,54.6,16.3,11.3,12.3,58,6,4.696595168
65,201.8,56099,29984,11,39.1,2.48,51.7,6.8,7.8,12.9,57.9,8.6,4.384535624
78,172.5,38474,29724,17,46.1,2.37,56.5,7.5,3.6,10.5,52.8,6.7,5.65626049
23,214.2,49768,7040,13.1,48.6,2.47,44.7,11.3,4,7.2,54.6,8.2,4.814305365
33,182.2,36339,12201,20.7,44.6,2.57,44.5,5.4,3.3,9.2,52.7,4.9,2.903225806
496,165,72972,335687,8.3,38.2,2.78,52.6,10.9,10.4,22.9,64.2,6.8,4.829985959
38,197.4,70281,14363,8.2,45.7,2.55,50.7,7.8,11.5,18.1,59,6,6.678141136
13,169.4,46551,5211,12.4,47.1,2.35,57.3,0,0,11.8,51.4,4.1,6.776556777
90,187.1,62394,49432,11,38.9,2.83,55.9,14,4.3,14.9,59,7.3,4.025191676
24,179.2,41409,9719,19,44.3,2.45,45.8,7.8,9,10,56.7,10.1,7.259953162
46,218.9,32103,15115,21.3,43.4,2.43,55.5,11.9,8.9,6.5,39.7,8.4,6.491885144
60,185.4,52288,27852,12.1,42.4,2.74,45.1,5.2,4.9,9.7,55.3,9.7,5.697445973
29,183.4,48277,11130,14.5,44.8,2.53,45.4,16.8,13,9,57,8.5,1.972920696
1229,126.9,110507,1142234,6.7,37.4,2.85,56,14,22.2,30.9,68.1,4.9,5.344658861
116,162.9,89106,68782,7.4,41.5,2.84,57.5,8.4,10.1,20.5,64.8,5,5.083533771
30,138,43355,15651,14.1,45.2,2.46,58.9,17.8,2.7,12.1,59.5,5.7,4.274857505
56,176.5,64258,26235,7.9,41.6,2.5,58.6,24.4,6.5,19,57.4,5.2,5.34985643
124,162,47419,56264,16.3,45,2.36,58.4,9.5,4,13.1,54,6.2,5.965766068
157,185.3,65485,83199,7.7,40.1,2.72,57.4,14.6,7.7,18.4,63.9,5.2,5.175688509
46,189.4,45979,16708,13.5,43.9,2.32,50.7,14.6,4.8,9.5,,4.8,8.255410099
90,200.4,58900,37143,9.7,43.6,2.57,57.9,15.5,7.4,14.1,57.8,4.7,4.308202154
43,153.4,86610,22253,7.5,47.2,2.5,62.8,19.2,14.7,24.3,57.3,5,2.75862069
50,196,31893,16012,19.9,47.6,2.24,55.2,16,5,7.1,47.6,9,6.072477963
32,156.5,61762,19162,9.6,481.2,2.64,59.8,7.1,2.6,15.7,60,7.4,3.450671607
24,174.7,36459,11885,25.1,42.9,2.17,38.4,18.1,1.4,4.6,33.5,6.4,1.886792453
97,178.3,39079,35125,18,45.3,2.43,47.8,15.6,7,10.1,49.4,7.5,5.521048999
185,163.7,81940,103227,6.1,41.9,2.65,58.9,13.4,9.9,23.6,65.1,4.4,4.125165648
565,169.1,62446,325155,11,37.9,2.54,46.9,13.9,15.3,25.2,65.4,6.7,5.200247219
163,147.7,44490,150965,24.9,31.4,3.19,44.3,20.3,3.3,9.7,,13,6.638754179
176,190.6,36333,64591,24.3,45.5,2.34,45.4,19.5,3.7,10.8,43.7,14.6,6.718511986
54,169.9,49995,31345,19.4,37,2.24,43.5,32,1.2,8.1,32.2,10.9,7.549668874
14010,148.4,55686,10170292,18.7,35.6,3.02,42.4,15.3,9.9,19.8,58,10,4.70528099
212,147.5,43171,154998,22.3,33.5,3.35,47.6,27.9,2.2,9.4,45.9,7.5,6.972732188
483,135.2,94549,261221,8.8,45.4,2.41,51.8,14.3,13.6,31.4,61.2,5.7,5.448237059
43,147.6,47781,17531,16.2,50.6,2.29,58.2,25.7,8,13.8,48.2,11.6,9.589041096
197,167.5,42840,87649,18.8,42.2,2.51,45.1,17,3.3,15.7,52.1,12.2,5.383139601
343,162.9,43818,268455,24.8,30.4,3.32,45.8,13.8,3.6,8.7,49.8,16.2,6.393691516
24,160.8,39172,8965,20.2,47.8,2.32,52.1,36.7,3.4,13.2,43.9,8.6,8.313253012
13,102.1,59181,13909,11.3,38.5,2.82,42.2,7.7,25,23.1,61.1,13.4,1.991310644
62,192.7,34971,26489,25.4,38.8,2.61,41.5,25.1,1.8,7.5,39.5,17.6,6.266977105
34,195.6,34445,13963,21.2,41.3,2.56,47.7,23,7.7,10,50.6,9.7,8.330673476
551,140.8,57428,433898,17,33.5,3.26,46.3,20.9,5.1,14.2,54.3,8.4,5.921976696
298,170.2,71063,142456,9,40.3,2.74,50.9,15.2,5.7,21.6,60.7,7.5,4.941095375
227,144.9,57118,98877,11.4,49,2.38,53.6,13.4,5.2,21.6,49.9,9.8,4.079089924
4410,143.8,76061,3169776,12.9,37.1,3.04,50.1,11.5,11.2,24.4,60.9,7.6,4.827807522
686,153.4,75689,375391,8.3,41,2.67,55.6,10.7,7.4,24.5,55.8,8.3,4.433234709
53,167.2,47964,18409,14,51.3,2.26,53,10,0,13.3,44.7,15.2,4.06430088
3377,154.6,56877,2361026,17.1,34.5,3.24,48.4,15.7,4.7,13.4,52.4,12.9,5.475268467
2389,168.9,55803,1501335,18.1,35.5,2.76,45,13.9,7.2,19.1,55.3,11.8,5.384470827
75,150.4,68166,58792,14.1,35,3.33,51,10.5,5.1,13.4,60.1,12.2,6.536926148
2778,168,51951,2128133,20.4,32.5,3.33,45.4,16,6,12.3,52.3,12.6,6.007621442
189,187.9,39922,82005,17.2,40.5,2.55,57.6,20.6,4.1,9.1,49.7,7.3,3.913308575
4895,157.1,66034,3299521,14.7,35.1,2.86,47.2,10.9,9.6,22.1,56.7,8.7,4.953958986
1387,145.1,83788,864816,12.1,38.5,2.32,38.8,5.9,28.7,32.6,64.7,6.8,3.673722996
1065,168.9,51527,726106,20.7,33.5,3.16,47.9,18.7,5,12.5,52.7,13.7,6.148432798
520,149.4,61775,281401,14.5,39.3,2.51,48.2,6.3,7.2,20.8,54,6.6,4.076692166
1186,140,100806,765135,7.5,39.5,2.85,51.9,11.7,16.2,27.1,64.1,6.7,5.015576324
664,142.3,62116,444769,17.4,33.6,2.92,44.9,11.1,9.5,19.2,58.4,8,4.603274095
2355,135,97219,1918044,8.5,36.8,2.95,53.2,10.6,16.8,26.1,61.9,7.7,5.541784514
396,145.4,64257,274146,16.1,37,2.72,44.9,8.5,8.7,23.2,59.4,7.6,4.539151472
465,192,43661,179533,14.7,42.2,2.54,49.1,12,6.3,12.8,47.9,10.3,3.958736974
9,158,47293,2967,13.8,54.5,2.38,52.4,40.7,0,14.8,42.4,8,2.073732719
106,189.1,41940,49565,22.4,36.8,2.56,50.6,15.8,8.1,10.8,47.7,10.9,4.908292431
133,192.6,38641,43554,21.1,47.8,2.26,52.1,13.9,6,15.5,44.8,12.7,4.740349554
744,176.7,67106,436092,12.3,37.3,2.89,46.8,14.7,6.5,17.6,55.3,11.4,5.163792425
962,163.1,66949,502146,11.3,40.8,2.59,47.2,13.2,6.4,21.4,59.5,8.1,5.065070552
793,164.9,50917,538388,18.1,33.5,3.08,47.9,12.2,4,11,52.3,15.2,6.025884863
155,155.1,51827,96463,15.2,35.4,2.95,53,18.9,4.5,12.1,51.6,13.2,6.71564894
139,174,40782,63308,18.2,40.5,2.63,51.4,14.8,1.8,9.6,46.6,13.2,4.096971483
41,189.4,34961,13069,19.9,50.3,2.38,53.8,23.7,10.6,15,42.2,9,1.470588235
564,155.2,42360,459863,28.1,30.3,3.36,47.5,21.1,3.3,9.5,52.5,12,6.825864335
142,159.9,49476,53709,14.3,48.6,2.28,51.8,16.7,3.5,13.7,42.3,12.9,3.962223187
1234,146.1,74967,850536,11.5,37.1,3.08,50.6,13.7,7.9,20,60.4,8.6,5.34009399
108,217.4,26602,41131,35.2,38.7,2.53,33.4,17.7,3.1,8.2,43.5,16.4,8.433257358
282,158.9,54509,213016,19.5,30.9,2.77,43.1,6,13.3,19.7,55.4,9,4.109357003
116,182.8,41403,74492,21.6,32.1,2.87,49.5,15.2,5.6,9.9,46.4,14.8,7.98203179
557,162.4,59316,491337,12.9,33,2.98,49.7,22,6.8,15.2,65.2,7.9,6.288469602
24,165.7,38140,16496,22.5,30.1,2.56,45.1,8.8,6.1,14.3,49.9,10.4,4.898266767
753,140.1,65359,631096,11.2,36.1,2.63,50.5,16.5,12.3,26,65.7,7.2,5.782071504
17,105.2,44508,12352,14.7,49.6,2.25,60.6,20.1,2.2,23.5,,8.2,4.115421003
13,188.6,36294,3615,20,47.6,2.3,57.8,28.9,5.4,14.3,56.6,4.5,5.028735632
13,176.2,35424,5830,32.3,41.1,2.19,42.6,31.3,1.2,4.8,24,8.3,12.47920133
340,124.1,71546,319372,13.3,35.8,2.45,47.7,5.6,15.9,31.8,65.5,6.1,4.171506363
80,158.4,85885,65065,4,37.5,2.57,58.6,11.5,23,32.8,67.4,5.5,5.099793071
138,170.6,36241,71130,24,39.3,2.81,53.5,24.1,2.8,6.3,50.1,7.7,6.414172266
39,140.8,48840,18658,12.4,49.2,2.21,55.5,19.1,4.1,21.3,51.9,5.9,4.893475366
4,124.5,52273,1829,13.4,37,2.63,53.7,22.4,10.3,17.3,61.9,9.3,5.299539171
15,139.4,69115,9303,8.5,48,2.13,57.4,7,0,25.9,65.6,5.4,3.600654664
14,138.1,33998,8130,22.9,38.4,2.78,56.3,21.2,0.7,14.5,48.4,9.7,7.34055355
7,116,27882,3584,28.5,49,2.46,48.2,22.8,0,8.3,41.8,14,7.517482517
7,110.7,32570,5562,40.5,35.5,3.78,30.9,17.3,5.7,7.8,32.7,27,10.31111111
11,160.8,48368,4445,14.9,56.4,2.15,64.8,36.8,0,21.9,38.2,14,5.851979346
78,163.5,45283,29979,15.6,47.3,2.41,56.3,20,2.6,12.7,46.3,11.7,8.005224855
909,163.7,54872,682545,15.9,34.1,2.3,39.2,15.2,18.5,27.3,66.3,6.3,5.543167508
4,122.2,44235,1978,15.4,39.9,2.64,52.7,12.3,33.3,16.9,54.2,4.6,2.105263158
158,193.8,54298,81468,14.4,37.9,2.65,51,20.7,8,13.4,52.2,8.3,5.800146592
259,128.4,107250,322387,3.7,37.6,2.76,65.6,14.9,12.7,37.8,70.3,4.1,4.964771639
26,80.8,76661,53605,7.8,35.6,2.94,51.4,20.6,13.6,34.8,76.5,4.4,4.860486049
32,148.3,83603,24735,5.9,45.1,2.82,62.6,18.2,11,22,64.7,6.7,3.311386522
825,148.5,59286,674471,12.2,33.6,2.6,53.8,11.5,7.8,21.9,57.3,8.4,6.187072813
110,166.2,41385,46692,19.1,43.5,2.21,49.8,33,1.5,9.4,35.1,9.2,5.417177079
58,126.4,62529,58095,10.2,35.9,2.72,57.8,29.1,8.1,19.6,66.5,6.9,4.502177282
7,129.8,64752,5828,7.9,44.7,2.14,54.5,23.8,13.9,20.1,68,4.9,3.787268332
16,123.2,59379,14615,10.4,42.5,2.69,54.6,25.9,17.7,26.9,68.9,5.7,1.309904153
12,102.6,48940,16067,14.9,34.3,2.34,43,10.2,13.1,40.4,,7.8,6.455696203
21,151.5,32750,6492,22,53.5,2.08,48.1,23.5,0,14.9,39.9,15,3.911735206
846,141.7,70687,565524,8.3,40.4,2.44,52.4,15.5,12.1,26.4,65.5,5.9,4.465658687
5,200.9,42310,1423,13.5,41.2,2.45,55.5,19.4,12.4,13.3,62.9,2,3.095975232
17,161,46394,7758,14.9,38.9,2.35,54.8,25.2,6.1,9.5,54.3,5.9,13.23328786
8,152.5,46765,7485,16,39,2.38,52.5,17.5,8.6,20,69.7,5.7,4.060324826
69,129.3,60658,54688,10.7,38.8,2.38,51,9.2,10.1,27.3,63.7,5.2,5.222636717
419,134.1,57659,333577,12.8,35.5,2.47,50.3,7,12.4,27.6,63.1,6.7,4.709495456
35,162.2,39625,14058,17.4,45,2.36,52.2,12.6,0.2,10.5,49.3,9.2,3.897032535
11,147.4,41248,5557,18.3,37.8,2.24,41,19.5,1.6,11.6,32.8,6.3,5.208333333
42,150.7,45439,22036,17.7,37.6,2.61,46.5,11.2,2.9,9.8,57,9,2.713797035
281,153.9,50106,148513,15.4,38.4,2.43,51.7,16.5,3.4,17.7,57.8,8.7,7.265243902
264,201,39904,103057,19,40.8,2.56,50.1,19.8,4.7,10.1,49.4,9,4.287972051
21,164.1,56193,12937,11.2,37.1,2.6,53.1,21.5,1.7,11.1,62.9,5.9,6.831648658
54,147.9,44163,26168,16.3,43.4,2.44,52.4,36,2.6,15.4,54.2,9.5,4.020100503
87,151.4,46336,40946,15.5,44.2,2.4,58.6,29,2.7,15.3,51.6,10.2,3.819022136
53,162,47631,28360,13.4,36.4,2.67,54.7,27,2.7,8.9,61.7,6.2,5.340817963
41,150.9,33043,18343,26,39.7,2.42,50.6,20.3,6.1,10.7,49.7,10.7,4.346733668
7,106.1,57242,4691,9.6,52.9,2.31,61,17.3,2.4,30.8,56.4,6.7,2.292993631
23,137.9,58487,16510,9.4,49.4,2.2,59.2,16.9,13,20.4,63.8,5.6,4.06824147
10,136,47006,4349,11.5,43.7,2.52,61.4,22.7,3.1,14.8,57.8,5.3,10.87248322
12,59.7,73274,17787,7,43.4,2.28,38,24.1,15.3,42.2,69,7.7,5.170657157
1154,173.9,57732,556772,12.4,40.6,2.53,46.5,12.9,10.8,16.6,59.9,9,4.63936694
37,160,61259,17299,9,45.9,2.79,47.2,6.7,22.5,25.1,62.2,5.2,3.227665706
1477,161.5,70074,776043,10.7,40.6,2.59,48.6,14.7,13.4,22.3,62.5,7.7,4.825363357
149,153.9,53953,70601,12,45.1,2.3,47.6,12.9,11.8,18.8,62.6,6.7,3.458753556
1004,180,49072,470690,17.7,38.6,2.57,42.2,17.5,8.1,15.6,56.8,10,4.653517654
291,164.4,57737,161292,15,35.9,2.36,39.6,4.6,7.8,21.6,60.6,7.2,2.489937484
2722,159.6,84026,1585139,8.9,38.5,2.56,50.2,9.2,22.2,26.2,65.5,6.1,4.75120604
16,146.9,82596,10925,7.1,39.5,2.62,49.2,19.8,11.7,26.2,72.4,3,4.179364388
1349,160.9,90039,696023,6.5,40.9,2.58,52.2,8.7,22.6,28,64.5,6.9,4.696647392
1037,176,74576,510393,8.5,42.1,2.71,50.9,11.1,12.7,22.1,62.4,7.9,4.322689366
1170,178.6,54280,778121,21.5,32.2,2.39,30.4,8,18.9,23.2,62.5,8.7,4.178438278
1539,171.5,65217,818963,11.5,39.8,2.6,48.3,10.9,13.8,21.3,61.8,7.8,4.642829838
42,177,36377,10349,17.5,56.6,2.08,60.5,20.6,4.7,9,35.3,12.2,2.960526316
24,154.2,45308,9383,15.5,48.7,2.43,48.2,26.9,0.8,13.1,38.7,10.8,2.429149798
207,166.7,54232,114625,11.4,40,2.67,58.1,17.5,4.8,14.5,58.1,6.1,5.293976097
81,179.3,38121,28803,16.8,47.1,2.24,53.2,14.8,3.7,10.1,,9.3,4.633003644
66,167.7,45743,23154,13,49.5,2.38,60.1,25.4,5.7,15.8,49.3,9.7,3.888098625
50,202.3,36460,15261,19.9,48.4,2.36,55,18.2,3.7,7.3,43,12,5.930470348
22,182.5,41624,8575,15.8,43.6,2.14,41.1,28.8,3.7,8.8,31.6,8.1,4.516129032
115,155.7,57235,59314,10.2,42.6,2.56,59.5,18.6,6.7,12.4,57.1,7.9,6.143948532
262,182.3,46061,105659,16.8,42.6,2.42,49.6,12.9,7.1,12.5,53,9.7,5.244463933
50,179,48846,17457,11.8,48.4,2.37,53.7,17.9,2.6,13.6,52.3,8.4,4.021937843
370,179,44145,154636,17.7,41.4,2.46,50.1,17.6,6.9,15.5,55,9.4,5.359859567
92,170.7,46371,43664,15.2,40.6,2.58,51.4,24.7,6.2,9,53.3,7,6.000674233
315,187.7,45916,134314,15.4,40.1,2.48,46.5,14.2,6.7,13.6,52.9,10,4.992021883
125,181.6,48030,51657,14.8,44.1,2.56,54.2,24.7,3.4,11.5,53.5,9.7,5.517112399
64,167.7,47991,26238,12.6,46.7,2.39,56.1,11.2,5.8,16.9,55.1,7.8,4.386136675
78,184.5,41930,25427,16.1,49.1,2.26,58.2,11.4,2.7,11.8,46.3,13.9,3.917098446
49,169.7,51175,18856,11.3,45.2,2.36,57.4,18.4,4.9,11.4,59.5,5.7,3.697661773
46,157,58419,23813,8.9,42.9,2.43,58.7,9.9,5.3,15.5,,4.7,5.031948882
24,195.8,39408,5794,15.6,52.4,1.99,58.1,22.2,1.6,14.1,50.1,7,4.091341579
46,173,47985,20554,14,42.2,2.42,50.7,18,2.7,9.1,,5.6,5.77755154
153,164,56365,84559,10.6,39.1,2.49,53.8,8.2,7.5,15.6,65.9,5.5,4.73206677
65,174,45158,26224,13.1,44.4,2.48,48.5,17.9,7.4,9,53,7.1,4.951690821
314,188.1,53945,168437,15.4,37.4,2.62,47.6,12,7.2,16.3,60.7,9.7,4.702469467
37,126.7,56160,20366,8.9,43.5,2.49,57.7,17.6,8,11.9,63.4,4.7,4.802328402
210,160,49790,118212,12.6,35.4,2.41,47.2,5.3,8.4,19.5,65.1,5.4,4.937288473
36,166,52260,16829,11.7,41.4,2.51,57.4,21,2.8,12.2,66.2,3.6,5.702647658
53,165.9,40968,19223,15.9,47.2,2.21,54.5,18.6,5.3,10.3,54.3,8.2,7.291666667
78,184.4,48881,27980,10.9,46.1,2.22,57.2,13.1,5,10.9,59.6,6.1,3.410283316
188,165.9,48430,79806,10.8,44.2,2.34,55.7,13.2,9.4,14.2,,5.7,5.10901206
253,153.9,54400,135868,9.9,40.6,2.48,55.8,12.2,7.9,16.1,65.2,5.7,5.823165636
119,182.8,43701,40884,13.4,47.2,2.2,54.6,12.1,3.2,9.9,55.3,7.5,4.527363184
54,217.8,43661,15075,13,48.6,2.36,55.8,19.3,4,9,54.4,7.6,7.254261879
9,228.8,36774,4573,29.1,31.6,3.48,37.2,24.9,0,10,43.8,14.8,10.89005236
1813,189.9,42946,957735,22,34.2,2.44,38.1,15.5,10.4,19,59.7,9.3,4.989477448
95,179.8,52978,45549,14.4,39.3,2.49,53.4,16.2,4.9,12.4,60,6.5,9.392150771
91,184.3,52776,37435,10.5,45.4,2.4,59.9,15,6.2,10.4,62.3,5.5,5.631220534
113,185.3,49040,35567,12.6,49.9,2.33,56.8,11,5.8,15.5,54.7,6.3,4.641415709
282,153.4,59377,183245,10,37.8,2.51,55,12.8,8.7,19.7,68.1,3.9,4.723966632
181,161.9,77364,87850,5,43.8,2.5,60.5,14.3,15.9,30.3,64.8,4.5,4.880531448
18,163.1,53828,7290,12.1,45.2,2.45,59.5,19.6,6.9,12.2,60.8,4.6,6.083916084
57,149.8,68471,40889,10.8,35.9,2.51,51.5,5.8,5.8,19.1,68.1,3.6,4.109589041
99,168.1,52411,43441,11.2,44.1,2.39,57.4,14.9,6.1,13.3,60.1,6.8,5.534351145
119,155.1,52075,70408,15.4,36.2,2.41,49.6,4.4,7.4,19.6,62.8,7.2,4.146396651
41,170.1,42659,13645,13,50.5,2.03,60.4,8.1,2.2,12.2,56.9,4.6,6.227254347
371,166.8,54782,195080,13.1,39.7,2.53,50,17.6,5.5,15.7,59.9,8.4,5.596635235
45,168.7,44026,17495,13.5,44.1,2.29,59,11.3,3.8,10.7,58.8,4.8,7.105568445
344,186.8,51237,161448,14.9,38.9,2.47,50.2,12.7,5.8,13.4,60.1,8.5,6.125337107
45,195.2,39999,14124,16.9,47.5,2.27,55.5,22.6,3.5,10.1,55.2,5.9,4.399845619
125,163.8,75920,87513,4.9,37.6,2.63,59.5,14.1,14,22.8,69.6,4.6,6.401613935
